8,sign,default,512,0.028241
4,verify,mtesig,2048,1.525483
4,verify,mtesig,3072,2.564010
4,verify,mtesig,4096,3.830898
4,sign,mprotsig,512,0.119453
4,sign,mprotsig,1024,0.330562
4,sign,mprotsig,2048,1.674499
4,sign,mprotsig,3072,4.911273
4,sign,mprotsig,4096,10.674166
4,sign,mprotsig,512,0.077786
4,sign,mprotsig,1024,0.342321
4,sign,mprotsig,2048,1.780832
4,sign,mprotsig,3072,4.891639
4,sign,mprotsig,4096,10.764122
4,verify,mprotsig,512,0.617369
4,verify,mprotsig,1024,1.409424
4,verify,mprotsig,2048,3.038937
4,verify,mprotsig,3072,4.679739
4,verify,mprotsig,4096,6.595567
4,sign,dr,512,3.838396
4,sign,dr,1024,14.517713
4,sign,dr,2048,75.095952
4,sign,dr,3072,191.117173
4,sign,dr,4096,385.411635
4,verify,dr,512,2.626197
4,verify,dr,1024,5.694889
4,verify,dr,2048,15.114948
4,verify,dr,3072,29.411322
4,verify,dr,4096,48.546226
0,sign,default,512,0.192024
0,sign,default,1024,0.997115
0,sign,default,2048,6.670046
0,sign,default,3072,20.422677
0,sign,default,4096,46.531154
0,verify,default,512,0.152387
0,verify,default,1024,0.490085
0,verify,default,2048,1.797946
0,verify,default,3072,3.951077
0,verify,default,4096,6.949744
0,sign,mtekmod,512,0.198026
0,sign,mtekmod,1024,1.133606
0,sign,mtekmod,2048,6.773338
0,sign,mtekmod,3072,20.737011
0,sign,mtekmod,4096,46.854522
0,verify,mtekmod,512,0.431864
0,verify,mtekmod,1024,1.059126
0,verify,mtekmod,2048,2.773901
0,verify,mtekmod,3072,5.641810
0,verify,mtekmod,4096,9.495402
0,sign,mtesig,512,0.304016
0,sign,mtesig,1024,1.173253
0,sign,mtesig,2048,7.010446
0,sign,mtesig,3072,20.856958
0,sign,mtesig,4096,47.209134
0,verify,mtesig,512,0.780986
0,verify,mtesig,1024,1.530023
0,verify,mtesig,2048,4.018607
0,verify,mtesig,3072,7.408041
0,verify,mtesig,4096,11.892780
0,sign,mprotsig,512,0.383071
0,sign,mprotsig,1024,1.376278
0,sign,mprotsig,2048,7.371328
0,sign,mprotsig,3072,21.405259
0,sign,mprotsig,4096,47.793587
0,sign,mprotsig,512,0.431395
0,sign,mprotsig,1024,1.280865
0,sign,mprotsig,2048,7.166069
0,sign,mprotsig,3072,21.371316
0,sign,mprotsig,4096,47.828573
0,verify,mprotsig,512,1.589499
0,verify,mprotsig,1024,3.373082
0,verify,mprotsig,2048,7.692852
0,verify,mprotsig,3072,12.812239
0,verify,mprotsig,4096,18.769132
0,sign,dr,512,12.926134
0,sign,dr,1024,48.866677
0,sign,dr,2048,254.540266
0,sign,dr,3072,642.991999
0,sign,dr,4096,1287.395722
0,verify,dr,512,8.956742
0,verify,dr,1024,19.303032
0,verify,dr,2048,50.189812
0,verify,dr,3072,97.126887
0,verify,dr,4096,160.044701
8,sign,default,512,0.029661
8,sign,default,1024,0.150522
8,sign,default,2048,1.001766
8,sign,default,3072,2.977637
8,sign,default,4096,6.619974
8,verify,default,512,0.022201
8,verify,default,1024,0.069271
8,verify,default,2048,0.248041
8,verify,default,3072,0.541957
8,verify,default,4096,0.952670
8,sign,mtekmod,512,0.051192
8,sign,mtekmod,1024,0.187602
8,sign,mtekmod,2048,1.081029
8,sign,mtekmod,3072,3.081587
8,sign,mtekmod,4096,6.735811
8,verify,mtekmod,512,0.168920
8,verify,mtekmod,1024,0.363985
8,verify,mtekmod,2048,0.870174
8,verify,mtekmod,3072,1.546570
8,verify,mtekmod,4096,2.183573
8,sign,mtesig,512,0.068393
8,sign,mtesig,1024,0.176951
8,sign,mtesig,2048,1.003411
8,sign,mtesig,3072,3.102968
8,sign,mtesig,4096,6.804219
8,verify,mtesig,512,0.232585
8,verify,mtesig,1024,0.470723
8,verify,mtesig,2048,1.010761
8,verify,mtesig,3072,1.994201
8,verify,mtesig,4096,2.644319
8,sign,mprotsig,512,0.100640
8,sign,mprotsig,1024,0.254590
8,sign,mprotsig,2048,1.262495
8,sign,mprotsig,3072,3.342614
8,sign,mprotsig,4096,7.101279
8,sign,mprotsig,512,0.091716
8,sign,mprotsig,1024,0.258965
8,sign,mprotsig,2048,1.300371
8,sign,mprotsig,3072,3.350069
8,sign,mprotsig,4096,7.135668
8,verify,mprotsig,512,0.500651
8,verify,mprotsig,1024,0.977999
8,verify,mprotsig,2048,1.979313
8,verify,mprotsig,3072,3.213481
8,verify,mprotsig,4096,4.470221
8,sign,dr,512,2.569687
8,sign,dr,1024,9.775890
8,sign,dr,2048,50.711600
8,sign,dr,3072,128.789923
8,sign,dr,4096,258.780194
8,verify,dr,512,1.720970
8,verify,dr,1024,3.738770
8,verify,dr,2048,9.976305
8,verify,dr,3072,19.439136
8,verify,dr,4096,32.057293
4,sign,default,512,0.043105
4,sign,default,1024,0.215535
4,sign,default,2048,1.497978
4,sign,default,3072,4.503301
4,sign,default,4096,10.076618
4,verify,default,512,0.032320
4,verify,default,1024,0.103412
4,verify,default,2048,0.377173
4,verify,default,3072,0.823727
4,verify,default,4096,1.448338
4,sign,mtekmod,512,0.070303
4,sign,mtekmod,1024,0.272839
4,sign,mtekmod,2048,1.571556
4,sign,mtekmod,3072,4.642263
4,sign,mtekmod,4096,10.266089
4,verify,mtekmod,512,0.286354
4,verify,mtekmod,1024,0.656136
4,verify,mtekmod,2048,1.338284
4,verify,mtekmod,3072,2.228347
4,verify,mtekmod,4096,3.288300
4,sign,mtesig,512,0.085416
4,sign,mtesig,1024,0.259265
4,sign,mtesig,2048,1.712365
4,sign,mtesig,3072,4.612242
4,sign,mtesig,4096,10.303674
4,verify,mtesig,512,0.333466
4,verify,mtesig,1024,0.668608
4,verify,mtesig,2048,1.644356
4,verify,mtesig,3072,2.699893
4,verify,mtesig,4096,3.776274
4,sign,mprotsig,512,0.099913
4,sign,mprotsig,1024,0.346820
4,sign,mprotsig,2048,1.708673
4,sign,mprotsig,3072,4.889269
4,sign,mprotsig,4096,10.777133
4,sign,mprotsig,512,0.082362
4,sign,mprotsig,1024,0.414268
4,sign,mprotsig,2048,1.733823
4,sign,mprotsig,3072,4.885041
4,sign,mprotsig,4096,10.741928
4,verify,mprotsig,512,0.641135
4,verify,mprotsig,1024,1.282680
4,verify,mprotsig,2048,2.980188
4,verify,mprotsig,3072,4.701825
4,verify,mprotsig,4096,6.375550
4,sign,dr,512,3.874156
4,sign,dr,1024,14.507117
4,sign,dr,2048,75.197163
4,sign,dr,3072,191.148544
4,sign,dr,4096,384.386892
4,verify,dr,512,2.583388
4,verify,dr,1024,5.688949
4,verify,dr,2048,15.095560
4,verify,dr,3072,29.333286
4,verify,dr,4096,48.527701
0,sign,default,512,0.191953
0,sign,default,1024,0.996437
0,sign,default,2048,6.665958
0,sign,default,3072,20.433258
0,sign,default,4096,46.524144
0,verify,default,512,0.152823
0,verify,default,1024,0.489945
0,verify,default,2048,1.798905
0,verify,default,3072,3.952942
0,verify,default,4096,6.956206
0,sign,mtekmod,512,0.254405
0,sign,mtekmod,1024,1.097484
0,sign,mtekmod,2048,6.764359
0,sign,mtekmod,3072,20.787065
0,sign,mtekmod,4096,46.915035
0,verify,mtekmod,512,0.482616
0,verify,mtekmod,1024,1.097333
0,verify,mtekmod,2048,3.079363
0,verify,mtekmod,3072,5.490494
0,verify,mtekmod,4096,9.891911
0,sign,mtesig,512,0.261556
0,sign,mtesig,1024,1.427298
0,sign,mtesig,2048,6.910753
0,sign,mtesig,3072,20.977991
0,sign,mtesig,4096,47.196542
0,verify,mtesig,512,0.756375
0,verify,mtesig,1024,1.593048
0,verify,mtesig,2048,4.065623
0,verify,mtesig,3072,7.430449
0,verify,mtesig,4096,11.475681
0,sign,mprotsig,512,0.381365
0,sign,mprotsig,1024,1.367875
0,sign,mprotsig,2048,7.532444
0,sign,mprotsig,3072,21.416595
0,sign,mprotsig,4096,47.798263
0,sign,mprotsig,512,0.379557
0,sign,mprotsig,1024,1.458395
0,sign,mprotsig,2048,7.260446
0,sign,mprotsig,3072,21.517926
0,sign,mprotsig,4096,47.835457
0,verify,mprotsig,512,1.722696
0,verify,mprotsig,1024,3.337110
0,verify,mprotsig,2048,7.636778
0,verify,mprotsig,3072,12.675700
0,verify,mprotsig,4096,18.260761
0,sign,dr,512,12.964680
0,sign,dr,1024,49.043269
0,sign,dr,2048,253.908064
0,sign,dr,3072,641.748382
0,sign,dr,4096,1286.295369
0,verify,dr,512,9.006003
0,verify,dr,1024,19.238060
0,verify,dr,2048,50.137409
0,verify,dr,3072,97.220721
0,verify,dr,4096,160.167912
8,sign,default,512,0.030723
8,sign,default,1024,0.150671
8,sign,default,2048,1.001966
8,sign,default,3072,2.977661
8,sign,default,4096,6.620138
8,verify,default,512,0.022017
8,verify,default,1024,0.069217
8,verify,default,2048,0.247858
8,verify,default,3072,0.541510
8,verify,default,4096,0.950963
8,sign,mtekmod,512,0.049076
8,sign,mtekmod,1024,0.187958
8,sign,mtekmod,2048,1.058673
8,sign,mtekmod,3072,3.096414
8,sign,mtekmod,4096,6.758099
8,verify,mtekmod,512,0.208992
8,verify,mtekmod,1024,0.386834
8,verify,mtekmod,2048,0.913459
8,verify,mtekmod,3072,1.549688
8,verify,mtekmod,4096,2.183792
8,sign,mtesig,512,0.052399
8,sign,mtesig,1024,0.176357
8,sign,mtesig,2048,0.942200
8,sign,mtesig,3072,3.115320
8,sign,mtesig,4096,6.835744
8,verify,mtesig,512,0.238317
8,verify,mtesig,1024,0.490418
8,verify,mtesig,2048,1.013343
8,verify,mtesig,3072,1.829039
8,verify,mtesig,4096,2.567119
8,sign,mprotsig,512,0.072330
8,sign,mprotsig,1024,0.247452
8,sign,mprotsig,2048,1.237712
8,sign,mprotsig,3072,3.447979
8,sign,mprotsig,4096,7.140580
8,sign,mprotsig,512,0.073288
8,sign,mprotsig,1024,0.251597
8,sign,mprotsig,2048,1.293500
8,sign,mprotsig,3072,3.418988
8,sign,mprotsig,4096,7.074183
8,verify,mprotsig,512,0.498408
8,verify,mprotsig,1024,0.929497
8,verify,mprotsig,2048,2.104059
8,verify,mprotsig,3072,3.129621
8,verify,mprotsig,4096,4.475229
8,sign,dr,512,2.565951
8,sign,dr,1024,9.778226
8,sign,dr,2048,50.716775
8,sign,dr,3072,128.696595
8,sign,dr,4096,258.619533
8,verify,dr,512,1.720547
8,verify,dr,1024,3.732922
8,verify,dr,2048,9.964710
8,verify,dr,3072,19.419003
8,verify,dr,4096,32.063900
4,sign,default,512,0.043047
4,sign,default,1024,0.215313
4,sign,default,2048,1.496868
4,sign,default,3072,4.501785
4,sign,default,4096,10.072220
4,verify,default,512,0.032123
4,verify,default,1024,0.103622
4,verify,default,2048,0.376677
4,verify,default,3072,0.823695
4,verify,default,4096,1.448596
4,sign,mtekmod,512,0.051735
4,sign,mtekmod,1024,0.234124
4,sign,mtekmod,2048,1.613650
4,sign,mtekmod,3072,4.639517
4,sign,mtekmod,4096,10.252502
4,verify,mtekmod,512,0.287135
4,verify,mtekmod,1024,0.581539
4,verify,mtekmod,2048,1.340192
4,verify,mtekmod,3072,2.186345
4,verify,mtekmod,4096,3.425158
4,sign,mtesig,512,0.069218
4,sign,mtesig,1024,0.250918
4,sign,mtesig,2048,1.693493
4,sign,mtesig,3072,4.676129
4,sign,mtesig,4096,10.306998
4,verify,mtesig,512,0.353420
4,verify,mtesig,1024,0.748583
4,verify,mtesig,2048,1.592831
4,verify,mtesig,3072,2.379536
4,verify,mtesig,4096,3.888324
4,sign,mprotsig,512,0.087337
4,sign,mprotsig,1024,0.374329
4,sign,mprotsig,2048,1.745197
4,sign,mprotsig,3072,4.872398
4,sign,mprotsig,4096,10.714593
4,sign,mprotsig,512,0.094082
4,sign,mprotsig,1024,0.367240
4,sign,mprotsig,2048,1.793934
4,sign,mprotsig,3072,4.932840
4,sign,mprotsig,4096,10.821121
4,verify,mprotsig,512,0.649291
4,verify,mprotsig,1024,1.338572
4,verify,mprotsig,2048,2.848647
4,verify,mprotsig,3072,4.637308
4,verify,mprotsig,4096,6.905505
4,sign,dr,512,3.843639
4,sign,dr,1024,14.261398
4,sign,dr,2048,74.079958
4,sign,dr,3072,187.977224
4,sign,dr,4096,386.868265
4,verify,dr,512,2.564521
4,verify,dr,1024,5.546770
4,verify,dr,2048,14.887144
4,verify,dr,3072,29.592851
4,verify,dr,4096,47.425339
0,sign,default,512,0.192159
0,sign,default,1024,0.996049
0,sign,default,2048,6.661524
0,sign,default,3072,20.419351
0,sign,default,4096,46.544422
0,verify,default,512,0.152491
0,verify,default,1024,0.489723
0,verify,default,2048,1.796208
0,verify,default,3072,3.954771
0,verify,default,4096,6.950699
0,sign,mtekmod,512,0.233095
0,sign,mtekmod,1024,1.127113
0,sign,mtekmod,2048,6.818827
0,sign,mtekmod,3072,20.670331
0,sign,mtekmod,4096,46.901058
0,verify,mtekmod,512,0.467893
0,verify,mtekmod,1024,1.144014
0,verify,mtekmod,2048,2.954360
0,verify,mtekmod,3072,5.457380
0,verify,mtekmod,4096,9.575124
0,sign,mtesig,512,0.245540
0,sign,mtesig,1024,1.141181
0,sign,mtesig,2048,6.940856
0,sign,mtesig,3072,20.802030
0,sign,mtesig,4096,47.182886
0,verify,mtesig,512,0.689777
0,verify,mtesig,1024,1.537845
0,verify,mtesig,2048,3.988950
0,verify,mtesig,3072,7.450732
0,verify,mtesig,4096,11.759939
0,sign,mprotsig,512,0.324618
0,sign,mprotsig,1024,1.493868
0,sign,mprotsig,2048,7.438223
0,sign,mprotsig,3072,21.417451
0,sign,mprotsig,4096,47.818001
0,sign,mprotsig,512,0.357946
0,sign,mprotsig,1024,1.284722
0,sign,mprotsig,2048,7.321950
0,sign,mprotsig,3072,21.427142
0,sign,mprotsig,4096,47.763860
0,verify,mprotsig,512,1.680618
0,verify,mprotsig,1024,3.528586
0,verify,mprotsig,2048,7.526655
0,verify,mprotsig,3072,12.956801
0,verify,mprotsig,4096,18.536150
0,sign,dr,512,12.902449
0,sign,dr,1024,48.713060
0,sign,dr,2048,252.139533
0,sign,dr,3072,639.432454
0,sign,dr,4096,1283.017982
0,verify,dr,512,8.936457
0,verify,dr,1024,19.145170
0,verify,dr,2048,50.071868
0,verify,dr,3072,97.054165
0,verify,dr,4096,160.131904
